AGNO,RBD,DGV_RBD,NOM_RBD,COD_REG_RBD,COD_PRO_RBD,COD_COM_RBD,NOM_COM_RBD,COD_DEPROV_RBD,NOM_DEPROV_RBD,COD_DEPE,COD_DEPE2,RURAL_RBD,ESTADO_ESTAB,DC_A,HH_A,DC_UTP,HH_UTP,DC_PDIR,HH_PDIR,DC_DIR,HH_DIR,DC_OES,HH_OES,DC_OF,HH_OF,DC_JUTP,HH_JUTP,DC_IG,HH_IG,DC_OR,HH_OR,DC_DIR_SOST,HH_DIR_SOST,DC_TP_SOST,HH_TP_SOST,DC_SUP_SOST,HH_SUP_SOST,DC_SUBDIR,HH_SUBDIR,DC_PROF_ENC,HH_PROF_ENC,DC_EDUC_TRAD,HH_EDUC_TRAD,DC_TOT,"HH_TOT,",mat_hom_1,mat_muj_1,mat_ens_1,mat_hom_2,mat_muj_2,mat_ens_2,mat_hom_3,mat_muj_3,mat_ens_3,mat_hom_4,mat_muj_4,mat_ens_4,mat_hom_5,mat_muj_5,mat_ens_5,mat_hom_6,mat_muj_6,mat_ens_6,mat_hom_7,mat_muj_7,mat_ens_7,mat_hom_8,mat_muj_8,mat_ens_8,mat_hom_tot,mat_muj_tot,mat_total
2018,97,3,INST. COM. DE IQUIQUE BALDOMERO WOLNITZKY,1,11,1101,IQUIQUE,11,IQUIQUE,1,1,0,1,27,883,3,130,0,0,1,44,1,44,0,0,1,44,3,132,1,44,0,0,0,0,0,0,0,0,0,0,0,0,37,1321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,166,376,0,0,0,210,166,376
2018,98,1,CENTRO DE DIAGNOSTICO,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,100,7,ESCUELA,1,11,1101,IQUIQUE,11,IQUIQUE,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,101,5,HOGAR ESTUDIANTIL,1,11,1101,IQUIQUE,11,IQUIQUE,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,102,3,ESC.EDUC.ESPECIAL FLOR DEL INCA,1,11,1101,IQUIQUE,11,IQUIQUE,1,1,0,1,19,750,0,0,0,0,1,44,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,882,0,0,0,0,0,0,0,0,0,66,43,109,0,0,0,0,0,0,0,0,0,0,0,0,66,43,109
2018,103,1,ESC.EDUC.GRAL.BAS.Y DES.ART.VIOLETA PARRA,1,11,1101,IQUIQUE,11,IQUIQUE,1,1,0,1,42,1323,2,88,0,0,1,44,4,162,1,44,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1749,0,0,0,145,242,387,0,0,0,0,0,0,72,65,137,0,0,0,0,0,0,0,0,0,217,307,524
2018,105,8,CENTRO DE CAPACITACION LABORAL,1,11,1101,IQUIQUE,11,IQUIQUE,1,1,0,1,8,278,2,88,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,410,0,0,0,0,0,0,0,0,0,42,21,63,0,0,0,0,0,0,0,0,0,0,0,0,42,21,63
2018,106,6,INSTITUTO DEL MAR ALMIRANTE CARLOS CONDEL,1,11,1101,IQUIQUE,11,IQUIQUE,5,4,0,1,19,677,0,0,0,0,1,44,0,0,0,0,2,88,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,24,897,0,0,0,20,16,36,0,0,0,0,0,0,96,43,139,0,0,0,113,38,151,0,0,0,229,97,326
2018,107,4,LICEO LIBERT. GRAL.BERNARDO OÂ´HIGGINS,1,11,1101,IQUIQUE,11,IQUIQUE,1,1,0,1,35,1337,0,0,0,0,1,44,1,30,0,0,0,0,1,44,2,88,0,0,1,44,0,0,0,0,0,0,0,0,41,1587,0,0,0,17,16,33,0,0,0,0,0,0,211,204,415,0,0,0,0,0,0,0,0,0,228,220,448
2018,108,2,LICEO POLITEC. JOSE GUTIERREZ DE LA FUEN,1,11,1101,IQUIQUE,11,IQUIQUE,1,1,0,1,40,1396,0,0,1,44,1,44,5,178,0,0,2,88,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,225,506,0,0,0,281,225,506
2018,109,0,LICEO ELENA DUVAUCHELLE CABEZON,1,11,1101,IQUIQUE,11,IQUIQUE,1,1,0,1,27,787,1,44,1,44,1,44,1,44,0,0,1,44,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,33,1051,0,0,0,0,0,0,0,0,0,0,0,0,30,25,55,0,0,0,49,112,161,0,0,0,79,137,216
2018,110,4,LICEO BICENTENARIO DOMINGO SANTA MARIA DE IQQ.,1,11,1101,IQUIQUE,11,IQUIQUE,1,1,0,1,46,1752,0,0,2,88,1,44,6,236,0,0,1,44,3,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2296,68,60,128,290,275,565,0,0,0,0,0,0,124,140,264,0,0,0,0,0,0,0,0,0,482,475,957
2018,111,2,ESCUELA GABRIELA MISTRAL,1,11,1101,IQUIQUE,11,IQUIQUE,1,1,0,1,33,1345,1,44,0,0,1,44,1,42,2,88,0,0,2,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1651,63,75,138,281,241,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,316,660
2018,112,0,ESCUELA EDUARDO LLANOS,1,11,1101,IQUIQUE,11,IQUIQUE,1,1,0,1,27,994,0,0,0,0,1,44,5,144,0,0,1,44,1,44,1,44,0,0,1,44,0,0,0,0,0,0,0,0,37,1358,48,45,93,328,231,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,276,652
2018,113,9,ESCUELA ALMIRANTE PATRICIO LYNCH,1,11,1101,IQUIQUE,11,IQUIQUE,1,1,0,1,46,1861,0,0,0,0,1,44,2,88,0,0,1,44,2,88,1,44,0,0,0,0,0,0,0,0,0,0,0,0,53,2169,68,63,131,490,328,818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,391,949
2018,114,7,ESCUELA PLACIDO VILLARROEL,1,11,1101,IQUIQUE,11,IQUIQUE,1,1,0,1,30,1188,1,44,0,0,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1320,25,35,60,244,210,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,245,514
2018,115,5,ESCUELA JAVIERA CARRERA VERDUGO,1,11,1101,IQUIQUE,11,IQUIQUE,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,116,3,COLEGIO REPUBLICA DE CROACIA,1,11,1101,IQUIQUE,11,IQUIQUE,1,1,0,1,38,1324,2,88,0,0,1,44,3,118,1,44,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,47,1706,55,68,123,270,243,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,311,636
2018,117,1,ESCUELA PAULA JARAQUEMADA ALQUIZAR,1,11,1101,IQUIQUE,11,IQUIQUE,1,1,0,1,31,1214,0,0,0,0,1,44,2,67,0,0,1,44,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,37,1457,54,43,97,251,223,474,0,0,0,36,15,51,0,0,0,0,0,0,0,0,0,0,0,0,341,281,622
2018,119,8,ESCUELA CENTENARIO,1,11,1101,IQUIQUE,11,IQUIQUE,1,1,0,1,26,901,0,0,0,0,1,44,6,205,0,0,1,44,2,88,1,44,0,0,1,44,0,0,0,0,0,0,0,0,38,1370,36,32,68,243,180,423,0,0,0,34,21,55,0,0,0,0,0,0,0,0,0,0,0,0,313,233,546
2018,120,1,LICEO COM.Y TEC.ARTURO PRAT CHACON,1,11,1101,IQUIQUE,11,IQUIQUE,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,122,8,ESCUELA THILDA PORTILLO OLIVARES,1,11,1101,IQUIQUE,11,IQUIQUE,1,1,0,1,20,659,0,0,0,0,1,44,2,74,0,0,1,44,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,26,909,39,37,76,151,142,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,179,369
2018,123,6,COLEGIO ESPANA,1,11,1101,IQUIQUE,11,IQUIQUE,1,1,0,1,33,1147,0,0,0,0,1,44,0,0,0,0,1,44,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,37,1323,40,39,79,167,189,356,16,7,23,0,0,0,0,0,0,81,63,144,0,0,0,0,0,0,304,298,602
2018,124,4,LICEO LUIS CRUZ MARTINEZ,1,11,1101,IQUIQUE,11,IQUIQUE,1,1,0,1,59,2409,1,44,0,0,1,44,3,132,0,0,1,44,3,132,1,44,0,0,0,0,0,0,0,0,0,0,0,0,69,2849,0,0,0,0,0,0,0,0,0,0,0,0,277,275,552,0,0,0,288,205,493,0,0,0,565,480,1045
2018,125,2,ESCUELA PROFESOR MANUEL CASTRO RAMOS,1,11,1101,IQUIQUE,11,IQUIQUE,1,1,0,1,62,2345,0,0,0,0,1,44,2,85,0,0,2,88,3,132,1,44,0,0,0,0,0,0,0,0,0,0,0,0,71,2738,61,73,134,411,349,760,0,0,0,0,0,0,108,85,193,0,0,0,0,0,0,0,0,0,580,507,1087
2018,126,0,COLEGIO REPUBLICA DE ITALIA,1,11,1101,IQUIQUE,11,IQUIQUE,1,1,0,1,32,1236,0,0,2,88,1,44,7,289,0,0,1,44,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,44,1745,64,59,123,316,288,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,347,727
2018,127,9,LICEO MARIA AUXILIADORA,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,1,38,1179,2,82,1,44,1,44,3,95,0,0,1,44,0,0,1,44,0,0,1,40,0,0,0,0,0,0,0,0,48,1572,0,0,0,1,633,634,0,0,0,0,0,0,0,281,281,0,0,0,0,0,0,0,0,0,1,914,915
2018,128,7,JARDIN INFANTIL LITTLE GARDEN,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,129,5,LICEO SUPERIOR GABRIELA MISTRAL,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,1,15,358,0,0,1,44,1,44,1,44,0,0,1,21,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,555,13,12,25,66,56,122,0,0,0,0,0,0,29,29,58,0,0,0,0,0,0,0,0,0,108,97,205
2018,130,9,COLEGIO NORTH COLLEGE,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,1,23,580,0,0,1,20,1,44,0,0,0,0,1,30,1,30,1,30,0,0,0,0,0,0,0,0,0,0,0,0,28,734,0,0,0,147,127,274,0,0,0,0,0,0,49,52,101,0,0,0,0,0,0,0,0,0,196,179,375
2018,131,7,COLEGIO ESCASCE,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,1,20,556,1,40,0,0,1,44,0,0,0,0,0,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,680,0,0,0,137,122,259,0,0,0,0,0,0,66,59,125,0,0,0,0,0,0,0,0,0,203,181,384
2018,132,5,LICEO ACADEMIA IQUIQUE,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,1,77,2999,0,0,0,0,1,44,0,0,0,0,2,88,1,44,0,0,0,0,0,0,0,0,1,44,0,0,0,0,82,3219,31,48,79,532,523,1055,0,0,0,0,0,0,316,374,690,0,0,0,0,0,0,0,0,0,879,945,1824
2018,133,3,COLEGIO ADVENTISTA DE IQUIQUE,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,1,40,1506,1,44,0,0,1,44,3,132,0,0,1,44,1,44,2,88,0,0,0,0,0,0,0,0,0,0,0,0,49,1902,43,33,76,269,248,517,0,0,0,0,0,0,71,91,162,0,0,0,0,0,0,0,0,0,383,372,755
2018,134,1,LICEO ATENEA,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,1,23,680,0,0,1,44,1,44,3,105,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,917,0,0,0,124,121,245,0,0,0,0,0,0,63,43,106,0,0,0,0,0,0,0,0,0,187,164,351
2018,136,8,J.  I.  CAPULLITO,1,11,1101,IQUIQUE,11,IQUIQUE,4,3,0,1,5,220,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,264,4,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,13
2018,138,4,COLEGIO HERMANOS CARRERA,1,11,1101,IQUIQUE,11,IQUIQUE,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,139,2,JARDIN INFANTIL CONEJITO,1,11,1101,IQUIQUE,11,IQUIQUE,4,3,0,1,5,150,0,0,0,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,190,15,12,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,27
2018,143,0,LICEO TRINITY COLLEGE,1,11,1101,IQUIQUE,11,IQUIQUE,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,144,9,COLEGIO IQUIQUE YOUNG SCHOOL,1,11,1101,IQUIQUE,11,IQUIQUE,3,2,0,1,15,490,0,0,0,0,1,30,0,0,0,0,1,44,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,602,0,0,0,132,104,236,0,0,0,0,0,0,71,65,136,0,0,0,0,0,0,0,0,0,203,169,372
2018,145,7,HISPANO BRITANICO,1,11,1101,IQUIQUE,11,IQUIQUE,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,147,3,COLEGIO DON BOSCO,1,11,1101,IQUIQUE,11,IQUIQUE,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,148,1,IQUIQUE ENGLISH COLLEGE,1,11,1101,IQUIQUE,11,IQUIQUE,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,150,3,LICEO AMERICAN COLLEGE,1,11,1101,IQUIQUE,11,IQUIQUE,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,151,1,CINDERELLA S SCHOOL,1,11,1101,IQUIQUE,11,IQUIQUE,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,154,6,ESCUELA BASICA FRONTERIZA,1,14,1404,HUARA,11,IQUIQUE,2,1,1,1,6,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,7,210,0,0,0,17,13,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13,30
2018,156,2,ESCUELA PISAGUA,1,14,1404,HUARA,11,IQUIQUE,2,1,1,1,5,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,6,255,5,1,6,26,19,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,20,51
2018,158,9,ESCUELA CHIAPA,1,14,1404,HUARA,11,IQUIQUE,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,1,44,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2018,159,7,ESCUELA JAINA,1,14,1404,HUARA,11,IQUIQUE,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,1,44,0,0,0,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6
2018,160,0,ESCUELA PACHICA,1,14,1404,HUARA,11,IQUIQUE,2,1,1,1,7,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,8,241,2,5,7,15,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,32
2018,161,9,LICEO DE HUARA,1,14,1404,HUARA,11,IQUIQUE,2,1,1,1,30,1094,1,44,2,88,1,44,1,44,0,0,2,88,0,0,1,44,0,0,1,44,0,0,0,0,0,0,0,0,39,1490,25,15,40,103,78,181,0,0,0,0,0,0,27,22,49,0,0,0,10,14,24,0,0,0,165,129,294
2018,162,7,ESCUELA SIBAYA,1,14,1404,HUARA,11,IQUIQUE,2,1,1,1,5,174,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,218,0,0,0,17,14,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14,31
2018,165,1,ESCUELA CHUSMIZA,1,14,1404,HUARA,11,IQUIQUE,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,1,44,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
2018,167,8,ESCUELA CAMINA,1,14,1402,CAMIÃ‘A,11,IQUIQUE,2,1,1,1,8,238,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,282,5,4,9,42,53,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,57,104
2018,168,6,ESCUELA CUISAMA,1,14,1402,CAMIÃ‘A,11,IQUIQUE,2,1,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,2,52,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4
2018,169,4,ESCUELA QUISTAGAMA,1,14,1402,CAMIÃ‘A,11,IQUIQUE,2,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,2,48,0,0,0,7,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,13
2018,170,8,ESCUELA NAMA,1,14,1402,CAMIÃ‘A,11,IQUIQUE,2,1,1,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,3,50,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
2018,171,6,ESCUELA APAMILCA,1,14,1402,CAMIÃ‘A,11,IQUIQUE,2,1,1,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,3,50,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4
2018,172,4,ESCUELA CHAPIQUILTA,1,14,1402,CAMIÃ‘A,11,IQUIQUE,2,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,2,48,0,0,0,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8
2018,173,2,ESCUELA MOQUELLA,1,14,1402,CAMIÃ‘A,11,IQUIQUE,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,1,44,0,0,0,9,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,19
2018,174,0,ESCUELA FRANCIA,1,14,1402,CAMIÃ‘A,11,IQUIQUE,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,1,44,0,0,0,8,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,17
2018,175,9,ESCUELA YALA YALA,1,14,1402,CAMIÃ‘A,11,IQUIQUE,2,1,1,1,1,4,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,48,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4
2018,177,5,ESCUELA BASICA CARIQUIMA,1,14,1403,COLCHANE,11,IQUIQUE,2,1,1,1,5,120,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,7,174,0,0,0,6,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,7
2018,178,3,LICEO TECNICO PROFESIONAL COLCHANE,1,14,1403,COLCHANE,11,IQUIQUE,2,1,1,1,21,841,1,44,0,0,1,44,2,68,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1041,6,5,11,29,35,64,0,0,0,0,0,0,14,11,25,0,0,0,12,8,20,0,0,0,61,59,120
2018,179,1,ESCUELA BASICA MAUQUE,1,14,1403,COLCHANE,11,IQUIQUE,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,1,44,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
2018,184,8,ESCUELA BASICA ESCAPINA,1,14,1403,COLCHANE,11,IQUIQUE,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,185,6,ESCUELA BASICA PISIGA-CHOQUE,1,14,1403,COLCHANE,11,IQUIQUE,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,1,44,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
2018,186,4,ESCUELA BASICA ENQUELGA,1,14,1403,COLCHANE,11,IQUIQUE,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,1,44,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2018,187,2,ESCUELA VERTIENTE DEL SABER,1,14,1405,PICA,11,IQUIQUE,2,1,0,1,15,579,0,0,0,0,1,44,2,75,0,0,1,44,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,21,830,20,28,48,144,111,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,139,303
2018,188,0,ESC. MATILLA DE NUEVA EXTREMADURA,1,14,1405,PICA,11,IQUIQUE,2,1,1,1,14,497,0,0,0,0,1,44,2,88,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,717,7,13,20,77,66,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,79,163
2018,191,0,LIC. ALCDE.SERGIO GONZALEZ GUTIERREZ,1,14,1401,POZO ALMONTE,11,IQUIQUE,1,1,1,1,43,1790,2,88,0,0,1,44,2,88,0,0,3,132,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2186,0,0,0,0,0,0,0,0,0,0,0,0,50,60,110,27,43,70,255,278,533,0,0,0,332,381,713
2018,192,9,ESCUELA BASICA MAMINA,1,14,1401,POZO ALMONTE,11,IQUIQUE,1,1,1,1,8,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,0,0,1,44,0,0,10,418,3,6,9,16,23,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,29,48
2018,193,7,ESCUELA BASICA POZO ALMONTE,1,14,1401,POZO ALMONTE,11,IQUIQUE,1,1,1,1,28,1185,0,0,0,0,1,44,4,176,0,0,2,88,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1537,61,69,130,260,259,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,328,649
2018,195,3,ESCUELA BASICA LA TIRANA,1,14,1401,POZO ALMONTE,11,IQUIQUE,1,1,1,1,14,592,0,0,0,0,0,0,2,88,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,1,44,0,0,19,812,23,30,53,107,103,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,133,263
2018,196,1,ESCUELA BASICA HUATACONDO,1,14,1401,POZO ALMONTE,11,IQUIQUE,1,1,1,1,1,10,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,3,62,0,0,0,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7
2018,198,8,ESCUELA BASICA LA HUAYCA,1,14,1401,POZO ALMONTE,11,IQUIQUE,1,1,1,1,7,288,0,0,0,0,0,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,1,44,1,44,10,420,6,5,11,42,37,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,42,90
