AGNO;RBD;DGV_RBD;NOM_RBD;COD_REG_RBD;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;ESTADO_ESTAB;DC_A;HH_A;DC_UTP;HH_UTP;DC_PDIR;HH_PDIR;DC_DIR;HH_DIR;DC_OES;HH_OES;DC_OF;HH_OF;DC_JUTP;HH_JUTP;DC_IG;HH_IG;DC_OR;HH_OR;DC_DIR_SOST;HH_DIR_SOST;DC_TP_SOST;HH_TP_SOST;DC_SUP_SOST;HH_SUP_SOST;DC_SUBDIR;HH_SUBDIR;DC_PROF_ENC;HH_PROF_ENC;DC_EDUC_TRAD;HH_EDUC_TRAD;DC_TOT;HH_TOT,
2018;136;8;J.  I.  CAPULLITO;1;11;1101;IQUIQUE;11;IQUIQUE;4;3;0;1;5;220;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;264
2018;138;4;COLEGIO HERMANOS CARRERA;1;11;1101;IQUIQUE;11;IQUIQUE;4;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;139;2;JARDIN INFANTIL CONEJITO;1;11;1101;IQUIQUE;11;IQUIQUE;4;3;0;1;5;150;0;0;0;0;1;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;190
2018;143;0;LICEO TRINITY COLLEGE;1;11;1101;IQUIQUE;11;IQUIQUE;4;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;144;9;COLEGIO IQUIQUE YOUNG SCHOOL;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;1;15;490;0;0;0;0;1;30;0;0;0;0;1;44;1;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;602
2018;145;7;HISPANO BRITANICO;1;11;1101;IQUIQUE;11;IQUIQUE;4;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;147;3;COLEGIO DON BOSCO;1;11;1101;IQUIQUE;11;IQUIQUE;4;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;148;1;IQUIQUE ENGLISH COLLEGE;1;11;1101;IQUIQUE;11;IQUIQUE;4;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;150;3;LICEO AMERICAN COLLEGE;1;11;1101;IQUIQUE;11;IQUIQUE;4;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;151;1;CINDERELLA S SCHOOL;1;11;1101;IQUIQUE;11;IQUIQUE;4;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;154;6;ESCUELA BASICA FRONTERIZA;1;14;1404;HUARA;11;IQUIQUE;2;1;1;1;6;166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;7;210
2018;156;2;ESCUELA PISAGUA;1;14;1404;HUARA;11;IQUIQUE;2;1;1;1;5;211;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;6;255
2018;158;9;ESCUELA CHIAPA;1;14;1404;HUARA;11;IQUIQUE;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;1;44
2018;159;7;ESCUELA JAINA;1;14;1404;HUARA;11;IQUIQUE;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;1;44
2018;160;0;ESCUELA PACHICA;1;14;1404;HUARA;11;IQUIQUE;2;1;1;1;7;197;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;8;241
2018;161;9;LICEO DE HUARA;1;14;1404;HUARA;11;IQUIQUE;2;1;1;1;30;1094;1;44;2;88;1;44;1;44;0;0;2;88;0;0;1;44;0;0;1;44;0;0;0;0;0;0;0;0;39;1490
2018;162;7;ESCUELA SIBAYA;1;14;1404;HUARA;11;IQUIQUE;2;1;1;1;5;174;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;218
2018;165;1;ESCUELA CHUSMIZA;1;14;1404;HUARA;11;IQUIQUE;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;1;44
2018;167;8;ESCUELA CAMINA;1;14;1402;CAMIÑA;11;IQUIQUE;2;1;1;1;8;238;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;282
2018;168;6;ESCUELA CUISAMA;1;14;1402;CAMIÑA;11;IQUIQUE;2;1;1;1;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;2;52
2018;169;4;ESCUELA QUISTAGAMA;1;14;1402;CAMIÑA;11;IQUIQUE;2;1;1;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;2;48
2018;170;8;ESCUELA NAMA;1;14;1402;CAMIÑA;11;IQUIQUE;2;1;1;1;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;3;50
2018;171;6;ESCUELA APAMILCA;1;14;1402;CAMIÑA;11;IQUIQUE;2;1;1;1;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;3;50
2018;172;4;ESCUELA CHAPIQUILTA;1;14;1402;CAMIÑA;11;IQUIQUE;2;1;1;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;2;48
2018;173;2;ESCUELA MOQUELLA;1;14;1402;CAMIÑA;11;IQUIQUE;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;1;44
2018;174;0;ESCUELA FRANCIA;1;14;1402;CAMIÑA;11;IQUIQUE;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;1;44
2018;175;9;ESCUELA YALA YALA;1;14;1402;CAMIÑA;11;IQUIQUE;2;1;1;1;1;4;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;48
2018;177;5;ESCUELA BASICA CARIQUIMA;1;14;1403;COLCHANE;11;IQUIQUE;2;1;1;1;5;120;0;0;0;0;0;0;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;7;174
2018;178;3;LICEO TECNICO PROFESIONAL COLCHANE;1;14;1403;COLCHANE;11;IQUIQUE;2;1;1;1;21;841;1;44;0;0;1;44;2;68;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;1041
2018;179;1;ESCUELA BASICA MAUQUE;1;14;1403;COLCHANE;11;IQUIQUE;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;1;44
2018;184;8;ESCUELA BASICA ESCAPINA;1;14;1403;COLCHANE;11;IQUIQUE;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;185;6;ESCUELA BASICA PISIGA-CHOQUE;1;14;1403;COLCHANE;11;IQUIQUE;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;1;44
2018;186;4;ESCUELA BASICA ENQUELGA;1;14;1403;COLCHANE;11;IQUIQUE;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;1;44
2018;187;2;ESCUELA VERTIENTE DEL SABER;1;14;1405;PICA;11;IQUIQUE;2;1;0;1;15;579;0;0;0;0;1;44;2;75;0;0;1;44;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;21;830
2018;188;0;ESC. MATILLA DE NUEVA EXTREMADURA;1;14;1405;PICA;11;IQUIQUE;2;1;1;1;14;497;0;0;0;0;1;44;2;88;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;717
2018;191;0;LIC. ALCDE.SERGIO GONZALEZ GUTIERREZ;1;14;1401;POZO ALMONTE;11;IQUIQUE;1;1;1;1;43;1790;2;88;0;0;1;44;2;88;0;0;3;132;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;2186
2018;192;9;ESCUELA BASICA MAMINA;1;14;1401;POZO ALMONTE;11;IQUIQUE;1;1;1;1;8;330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;0;0;1;44;0;0;10;418
2018;193;7;ESCUELA BASICA POZO ALMONTE;1;14;1401;POZO ALMONTE;11;IQUIQUE;1;1;1;1;28;1185;0;0;0;0;1;44;4;176;0;0;2;88;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;1537
2018;195;3;ESCUELA BASICA LA TIRANA;1;14;1401;POZO ALMONTE;11;IQUIQUE;1;1;1;1;14;592;0;0;0;0;0;0;2;88;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;1;44;0;0;19;812
2018;196;1;ESCUELA BASICA HUATACONDO;1;14;1401;POZO ALMONTE;11;IQUIQUE;1;1;1;1;1;10;0;0;0;0;0;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;3;62
2018;198;8;ESCUELA BASICA LA HUAYCA;1;14;1401;POZO ALMONTE;11;IQUIQUE;1;1;1;1;7;288;0;0;0;0;0;0;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;1;44;1;44;10;420
2018;199;6;LICEO DOMINGO LATRILLE LASTAUNOU;2;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;2;1;0;1;33;1380;1;44;1;44;1;44;3;118;0;0;1;44;1;44;1;44;0;0;1;44;0;0;0;0;0;0;0;0;43;1806
2018;200;3;LICEO POLITECNICO DIEGO PORTALES P.;2;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;2;1;0;1;35;1502;1;44;1;44;1;44;2;88;0;0;0;0;0;0;1;44;0;0;0;0;0;0;1;44;0;0;0;0;42;1810
2018;201;1;ESCUELA CARLOS CONDELL DE LA HAZA;2;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;2;1;0;1;24;1040;0;0;0;0;1;44;5;220;1;44;1;44;0;0;1;44;0;0;0;0;0;0;1;44;0;0;0;0;34;1480
2018;203;8;ESCUELA PABLO NERUDA;2;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;2;1;0;1;31;1293;0;0;0;0;1;44;0;0;0;0;1;44;0;0;1;44;0;0;0;0;0;0;1;44;0;0;0;0;35;1469
2018;204;6;ESCUELA L.GRAL.BERNARDO O´HIGGINS R.;2;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;2;1;0;1;30;1267;2;88;1;44;1;44;1;44;0;0;0;0;0;0;1;44;0;0;0;0;1;44;0;0;0;0;0;0;37;1575
2018;205;4;ESCUELA ARTURO PRAT CHACON;2;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;2;1;0;1;25;1006;2;88;0;0;1;42;3;121;0;0;1;44;0;0;1;44;0;0;0;0;0;0;1;44;0;0;0;0;34;1389
2018;206;2;ESCUELA ESTADOS UNIDOS DE NORTEAMERICA;2;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;2;1;0;1;26;1109;0;0;1;44;1;44;2;88;0;0;1;44;0;0;0;0;0;0;0;0;0;0;1;44;0;0;0;0;32;1373
2018;207;0;ESC. ESPECIAL PEDRO AGUIRRE CERDA;2;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;2;1;0;1;11;445;0;0;0;0;1;44;0;0;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;577
2018;208;9;COLEGIO SAGRADA FAMILIA;2;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;40;1611;4;174;1;44;1;44;1;44;0;0;1;44;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;50;2049
2018;209;7;ESC. PARV. EL CAMELLITO;2;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;4;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;210;0;ESCUELA ARTURO PEREZ CANTO;2;23;2302;MARIA ELENA;21;ANTOFAGASTA - TOCOPILLA;2;1;0;1;37;1490;0;0;0;0;1;44;4;176;0;0;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;44;1798
2018;211;9;LICEO  H.C. T.P.  MARIA ELENA;2;23;2302;MARIA ELENA;21;ANTOFAGASTA - TOCOPILLA;2;1;0;1;21;794;1;44;0;0;1;44;0;0;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;926
2018;214;3;ESCUELA IGNACIO CARRERA PINTO;2;23;2302;MARIA ELENA;21;ANTOFAGASTA - TOCOPILLA;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;1;44
2018;217;8;LICEO LUIS CRUZ MARTINEZ;2;22;2201;CALAMA;22;EL LOA;1;1;0;1;45;1886;2;88;2;88;1;44;0;0;0;0;1;44;0;0;1;44;0;0;0;0;0;0;1;44;0;0;0;0;53;2238
2018;218;6;LICEO FRANCISCO DE AGUIRRE;2;22;2201;CALAMA;22;EL LOA;1;1;0;1;28;1056;3;132;1;44;1;44;2;50;0;0;0;0;0;0;1;44;0;0;0;0;0;0;1;44;0;0;0;0;37;1414
2018;219;4;LICEO POLITECNICO CESAREO AGUIRRE G.;2;22;2201;CALAMA;22;EL LOA;1;1;0;1;46;1883;2;88;0;0;1;44;5;192;0;0;1;44;2;88;1;44;0;0;0;0;0;0;0;0;0;0;0;0;58;2383
2018;220;8;LICEO MINERO AMÉRICA;2;22;2201;CALAMA;22;EL LOA;1;1;0;1;48;2044;2;88;0;0;1;44;1;44;0;0;1;44;2;88;1;44;0;0;0;0;0;0;1;44;0;0;0;0;57;2440
2018;222;4;CENTRO EDUC.INTEGRAL DE ADULTOS C.E.I.A;2;22;2201;CALAMA;22;EL LOA;1;1;0;1;20;792;2;88;0;0;1;44;2;88;0;0;1;44;2;88;1;44;0;0;0;0;0;0;1;44;0;0;0;0;30;1232
2018;223;2;ESCUELA CLAUDIO ARRAU;2;22;2201;CALAMA;22;EL LOA;1;1;0;1;31;1317;1;44;0;0;1;44;0;0;0;0;1;44;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;36;1537
2018;224;0;ESCUELA GRECIA;2;22;2201;CALAMA;22;EL LOA;1;1;0;1;40;1760;2;88;0;0;1;44;0;0;0;0;1;44;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;46;2024
2018;225;9;ESCUELA REPUBLICA DE BOLIVIA;2;22;2201;CALAMA;22;EL LOA;1;1;0;1;35;1499;0;0;3;132;1;44;4;164;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;1927
2018;226;7;ESCUELA BASICA EMILIO SOTOMAYOR;2;22;2201;CALAMA;22;EL LOA;1;1;0;1;39;1678;2;88;1;44;1;44;1;44;0;0;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;46;1986
2018;227;5;ESCUELA BASICA PRESIDENTE BALMACEDA;2;22;2201;CALAMA;22;EL LOA;1;1;0;1;55;2019;3;132;0;0;1;44;1;44;0;0;1;44;2;88;1;44;0;0;0;0;0;0;1;44;0;0;0;0;65;2459
2018;228;3;ESCUELA BASICA VADO DE TOPATER;2;22;2201;CALAMA;22;EL LOA;1;1;0;1;24;998;2;88;0;0;1;44;5;202;0;0;1;44;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;34;1420
2018;229;1;ESCUELA REPUBLICA DE CHILE;2;22;2201;CALAMA;22;EL LOA;1;1;0;1;33;1388;2;88;1;44;1;44;1;44;0;0;1;44;0;0;0;0;0;0;0;0;0;0;1;44;0;0;0;0;40;1696
2018;230;5;ESCUELA BASICA ANDRES BELLO;2;22;2201;CALAMA;22;EL LOA;1;1;0;1;24;1047;0;0;0;0;1;44;2;88;0;0;1;44;1;44;1;44;0;0;0;0;0;0;1;44;0;0;0;0;31;1355
2018;231;3;ESCUELA BASICA JOHN FITZGERALD KENNEDY;2;22;2201;CALAMA;22;EL LOA;1;1;0;1;30;1244;1;44;1;44;1;44;0;0;0;0;1;44;1;44;1;44;0;0;0;0;0;0;1;44;0;0;0;0;37;1552
2018;232;1;ESCUELA BASICA PEDRO VERGARA KELLER;2;22;2201;CALAMA;22;EL LOA;1;1;0;1;25;1063;0;0;0;0;1;44;5;220;0;0;1;44;0;0;1;44;0;0;0;0;0;0;1;44;0;0;0;0;34;1459
2018;234;8;ESCUELA REPUBLICA DE ECUADOR;2;22;2201;CALAMA;22;EL LOA;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;235;6;ESCUELA JARDIN INFANTIL EL PRINCIPITO;2;22;2201;CALAMA;22;EL LOA;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;236;4;ESCUELA DE PARVULOS LAS ABEJITAS;2;22;2201;CALAMA;22;EL LOA;1;1;0;1;6;201;0;0;0;0;1;44;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;289
2018;237;2;ESCUELA DE PARVULOS LLAMITO BLANCO;2;22;2201;CALAMA;22;EL LOA;1;1;0;1;9;303;1;44;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;391
2018;238;0;ESCUELA DIFERENCIAL LOA;2;22;2201;CALAMA;22;EL LOA;1;1;0;1;20;768;1;44;0;0;1;44;0;0;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;944
2018;239;9;ESCUELA BASICA 21 DE MAYO;2;22;2201;CALAMA;22;EL LOA;1;1;0;1;30;1235;2;88;0;0;1;44;2;88;0;0;1;44;1;44;1;44;0;0;0;0;0;0;1;44;0;0;0;0;39;1631
2018;240;2;ESCUELA BASICA REPUBLICA DE FRANCIA;2;22;2201;CALAMA;22;EL LOA;1;1;0;1;27;1148;2;88;0;0;1;44;1;44;0;0;1;44;1;44;1;44;0;0;0;0;0;0;1;44;0;0;0;0;35;1500
2018;241;0;ESCUELA PARVULARIA LAS ARDILLAS;2;22;2201;CALAMA;22;EL LOA;1;1;0;1;9;320;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;364
2018;243;7;ESCUELA BASICA PUKARA;2;22;2201;CALAMA;22;EL LOA;1;1;1;1;3;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;4;99
2018;244;5;ESCUELA DE PARVULOS LOS ENANITOS;2;22;2201;CALAMA;22;EL LOA;1;1;0;1;14;544;0;0;0;0;1;44;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;632
2018;245;3;ESCUELA DE PARVULOS PAPELUCHO;2;22;2201;CALAMA;22;EL LOA;1;1;0;1;4;140;1;44;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;228
2018;246;1;ESCUELA BASICA SENORA DE LA CANDELARIA;2;22;2201;CALAMA;22;EL LOA;1;1;1;1;4;144;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;188
2018;248;8;ESCUELA BASICA SAN JOSE;2;22;2201;CALAMA;22;EL LOA;1;1;1;1;2;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;3;54
2018;249;6;ESCUELA BASICA SAN ANDRES;2;22;2201;CALAMA;22;EL LOA;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;251;8;ESCUELA BASICA SAN SANTIAGO;2;22;2201;CALAMA;22;EL LOA;1;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;252;6;ESCUELA BASICA SAN FRANCISCO;2;22;2201;CALAMA;22;EL LOA;1;1;1;1;9;356;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;400
2018;253;4;COLEGIO ADVENTISTA DE CALAMA;2;22;2201;CALAMA;22;EL LOA;3;2;0;1;44;1696;0;0;0;0;1;44;0;0;0;0;2;88;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;49;1916
2018;254;2;FUNDACION EDUC.COLEGIO NUESTRA SRA.DE AYQUINA;2;22;2201;CALAMA;22;EL LOA;3;2;0;1;33;1249;0;0;1;42;1;44;0;0;0;0;2;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;1419
2018;255;0;COLEGIO  EJERCITO DE SALVACION;2;22;2201;CALAMA;22;EL LOA;3;2;0;1;44;1435;0;0;1;44;1;44;1;44;0;0;1;44;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;50;1699
2018;256;9;INSTITUTO OBISPO SILVA LEZAETA;2;22;2201;CALAMA;22;EL LOA;3;2;0;1;70;2853;0;0;7;296;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78;3193
2018;257;7;COLEGIO CHUQUICAMATA;2;22;2201;CALAMA;22;EL LOA;4;3;0;1;75;2908;0;0;3;132;1;44;6;264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;3348
2018;259;3;ESC. PARV. JESUS DE NAZARETH;2;22;2201;CALAMA;22;EL LOA;4;3;0;1;1;30;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;74
2018;261;5;ESCUELA DE PARRVULOS CAPITAN RAFAEL TORREBLANCA;2;22;2201;CALAMA;22;EL LOA;4;3;0;1;0;0;0;0;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7
2018;262;3;ESCUELA DE PARVULOS MICKEY MOUSE;2;22;2201;CALAMA;22;EL LOA;3;2;0;1;6;196;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;240
2018;265;8;ESCUELA DE PARVULOS LOS CONEJITOS;2;22;2201;CALAMA;22;EL LOA;1;1;0;1;6;194;0;0;0;0;1;44;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;282
2018;268;2;ESC. BASICA RURAL SAN ANTONIO DE PADUA;2;22;2202;OLLAGÜE;22;EL LOA;2;1;1;1;4;176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;5;220
2018;269;0;ESCUELA BASICA SAN PEDRO DE ATACAMA;2;22;2203;SAN PEDRO DE ATACAMA;22;EL LOA;2;1;1;1;43;1886;1;30;0;0;1;44;0;0;0;0;1;44;1;44;1;44;0;0;1;44;0;0;0;0;0;0;0;0;49;2136
2018;270;4;COMPLEJO EDUCACIONAL TOCONAO;2;22;2203;SAN PEDRO DE ATACAMA;22;EL LOA;2;1;1;1;22;946;0;0;1;44;1;44;1;44;0;0;1;44;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;28;1210
2018;271;2;ESCUELA BASICA CAMAR;2;22;2203;SAN PEDRO DE ATACAMA;22;EL LOA;2;1;1;1;2;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;3;53
2018;273;9;ESCUELA BASICA SOLOR;2;22;2203;SAN PEDRO DE ATACAMA;22;EL LOA;2;1;1;1;4;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;5;110
2018;274;7;ESCUELA BASICA SAN ROQUE;2;22;2203;SAN PEDRO DE ATACAMA;22;EL LOA;2;1;1;1;5;125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;6;169
2018;275;5;ESCUELA BASICA ANDINA;2;22;2203;SAN PEDRO DE ATACAMA;22;EL LOA;2;1;1;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;2;47
2018;276;3;ESCUELA BASICA TALABRE;2;22;2203;SAN PEDRO DE ATACAMA;22;EL LOA;2;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;277;1;ESCUELA BASICA SAN BARTOLOME;2;22;2203;SAN PEDRO DE ATACAMA;22;EL LOA;2;1;1;1;7;167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;8;211
2018;279;8;LICEO INDUSTRIAL EULOGIO GORDO MONEO;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;79;3146;4;176;2;88;1;44;5;192;0;0;1;44;5;220;1;44;0;0;0;0;0;0;0;0;0;0;0;0;98;3954
2018;280;1;LICEO COMERCIAL JERARDO MUNOZ CAMPOS;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;70;2611;3;132;0;0;1;44;9;362;0;0;1;44;6;264;3;132;0;0;0;0;0;0;0;0;0;0;0;0;93;3589
2018;282;8;LICEO A. RENDIC I. ANEXO C. REHABILIT. SOCIAL;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;5;83;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;84
2018;283;6;LICEO TECNICO ANTOFAGASTA;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;76;2727;5;220;0;0;1;44;8;272;0;0;1;44;5;220;4;176;0;0;0;0;0;0;1;44;0;0;0;0;101;3747
