agno,rbd,dgv_rbd,nom_rbd,cod_depe,cod_depe2,rural_rbd,cod_reg_rbd,cod_pro_rbd,cod_com_rbd,nom_com_rbd,cod_deprov_rbd,nom_deprov_rbd,estado_estab,mat_si_1,mat_hom_1,mat_muj_1,mat_ens_1,mat_si_2,mat_hom_2,mat_muj_2,mat_ens_2,mat_hom_3,mat_muj_3,mat_ens_3,mat_hom_4,mat_muj_4,mat_ens_4,mat_hom_5,mat_muj_5,mat_ens_5,mat_hom_6,mat_muj_6,mat_ens_6,mat_hom_7,mat_muj_7,mat_ens_7,mat_hom_8,mat_muj_8,mat_ens_8,mat_hom_tot,mat_muj_tot,mat_si_tot,mat_total,cur_sim_01,cur_sim_02,cur_sim_03,cur_sim_04,cur_sim_05,cur_sim_06,cur_sim_07,cur_sim_08,cur_sim_tot,cur_comb_01,cur_comb_02,cur_comb_tot
2018,9240,1,ESCUELA ESPECIAL N°649 MIGUEL ARCANGEL,4,3,0,13,131,13120,ÑUÑOA,133,SANTIAGO ORIENTE,1,0,0,0,0,0,0,0,0,0,0,0,14,4,18,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,18,0,0,0,4,0,0,0,0,4,0,0,0
2018,9242,8,ESCUELA DE PARVULOS HEINRICH HIGH SCHOOL,4,3,0,13,131,13120,ÑUÑOA,133,SANTIAGO ORIENTE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,9244,4,FUNDACIÓN EDUCACIONAL COLEGIO NOTRE DAME,4,3,0,13,131,13122,PEÑALOLEN,133,SANTIAGO ORIENTE,1,0,55,45,100,0,204,159,363,0,0,0,0,0,0,142,89,231,0,0,0,0,0,0,0,0,0,401,293,0,694,5,16,0,0,8,0,0,0,29,0,0,0
2018,9245,2,ESCUELA DE PARVULOS PAUCAR,4,3,0,13,131,13118,MACUL,133,SANTIAGO ORIENTE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,9246,0,COLEGIO SAN AGUSTIN,4,3,0,13,131,13120,ÑUÑOA,133,SANTIAGO ORIENTE,1,0,118,128,246,0,379,340,719,0,0,0,0,0,0,207,189,396,0,0,0,0,0,0,0,0,0,704,657,0,1361,10,29,0,0,15,0,0,0,54,0,0,0
2018,9249,5,COLEGIO SAINT GASPAR COLLEGE,4,3,0,13,131,13120,ÑUÑOA,133,SANTIAGO ORIENTE,1,0,84,82,166,0,248,230,478,0,0,0,0,0,0,100,105,205,0,0,0,0,0,0,0,0,0,432,417,0,849,8,16,0,0,8,0,0,0,32,0,0,0
2018,9250,9,COLEGIO CALASANZ,4,3,0,13,131,13120,ÑUÑOA,133,SANTIAGO ORIENTE,1,0,61,53,114,0,472,463,935,0,0,0,0,0,0,235,229,464,0,0,0,0,0,0,0,0,0,768,745,0,1513,5,24,0,0,12,0,0,0,41,0,0,0
2018,9252,5,ESCUELA BASICA ROSA JARAQUEMADA WALTON,4,3,0,13,131,13120,ÑUÑOA,133,SANTIAGO ORIENTE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,9254,1,COLEGIO DIVINA PASTORA,4,3,0,13,131,13120,ÑUÑOA,133,SANTIAGO ORIENTE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,9259,2,COLEGIO SANTO TOMAS ÑUÑOA,4,3,0,13,131,13120,ÑUÑOA,133,SANTIAGO ORIENTE,1,0,72,68,140,0,425,357,782,0,0,0,0,0,0,197,203,400,0,0,0,0,0,0,0,0,0,694,628,0,1322,5,24,0,0,12,0,0,0,41,0,0,0
2018,9262,2,ESCUELA DE PARVULOS N°1211 JARDIN INFANTIL MUSICAL DON OSITO,4,3,0,13,131,13120,ÑUÑOA,133,SANTIAGO ORIENTE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,9263,0,COLEGIO SANTA GEMA GALGANI,4,3,0,13,131,13120,ÑUÑOA,133,SANTIAGO ORIENTE,1,0,0,0,0,0,5,9,14,0,0,0,0,0,0,45,37,82,0,0,0,0,0,0,0,0,0,50,46,0,96,0,2,0,0,4,0,0,0,6,0,0,0
2018,9265,7,ESCUELA DE PARVULOS ASERRIN,4,3,0,13,131,13120,ÑUÑOA,133,SANTIAGO ORIENTE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,9267,3,LICEO EXPERIMENTAL MANUEL DE SALAS,4,3,0,13,131,13120,ÑUÑOA,133,SANTIAGO ORIENTE,1,0,92,111,203,0,460,427,887,0,0,0,0,0,0,247,286,533,0,0,0,0,0,0,0,0,0,799,824,0,1623,8,32,0,0,19,0,0,0,59,0,0,0
2018,9268,1,ESCUELA BÁSICA Nº520 FLORENCE NIGHTINGALE,4,3,0,13,131,13118,MACUL,133,SANTIAGO ORIENTE,1,0,27,33,60,0,70,71,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,104,0,201,3,6,0,0,0,0,0,0,9,0,0,0
2018,9270,3,COLEGIO VICTOR DOMINGO SILVA,4,3,0,13,131,13120,ÑUÑOA,133,SANTIAGO ORIENTE,1,0,8,7,15,0,80,55,135,0,0,0,0,0,0,47,22,69,0,0,0,0,0,0,0,0,0,135,84,0,219,2,8,0,0,4,0,0,0,14,0,0,0
2018,9271,1,COLEGIO THE KENT SCHOOL,4,3,0,13,131,13123,PROVIDENCIA,133,SANTIAGO ORIENTE,1,0,65,66,131,0,214,277,491,0,0,0,0,0,0,103,126,229,0,0,0,0,0,0,0,0,0,382,469,0,851,4,16,0,0,8,0,0,0,28,0,0,0
2018,9273,8,ESCUELA BASICA CHILENO ALEMAN,4,3,0,13,131,13120,ÑUÑOA,133,SANTIAGO ORIENTE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,9275,4,ESCUELA BASICA RAILEN,4,3,0,13,131,13123,PROVIDENCIA,133,SANTIAGO ORIENTE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,9276,2,COLEGIO UNIVERSITARIO EL SALVADOR,4,3,0,13,131,13120,ÑUÑOA,133,SANTIAGO ORIENTE,1,0,38,34,72,0,214,209,423,0,0,0,0,0,0,75,95,170,0,0,0,0,0,0,0,0,0,327,338,0,665,5,17,0,0,8,0,0,0,30,0,0,0
2018,9277,0,COLEGIO SAN MARCOS,4,3,0,13,131,13118,MACUL,133,SANTIAGO ORIENTE,1,0,79,66,145,0,286,239,525,0,0,0,0,0,0,161,138,299,0,0,0,0,0,0,0,0,0,526,443,0,969,6,17,0,0,12,0,0,0,35,0,0,0
2018,9278,9,COLEGIO INSTITUTO SANTA MARIA,4,3,0,13,131,13120,ÑUÑOA,133,SANTIAGO ORIENTE,1,0,49,58,107,0,150,173,323,0,0,0,0,0,0,75,82,157,0,0,0,0,0,0,0,0,0,274,313,0,587,4,15,0,0,8,0,0,0,27,0,0,0
2018,9280,0,C.DIAGNOSTICO,2,1,0,13,132,13201,PUENTE ALTO,136,CORDILLERA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,9281,9,LICEO BENJAMIN VICUNA MACKENNA,1,1,0,13,131,13110,LA FLORIDA,136,CORDILLERA,1,0,0,0,0,0,15,12,27,0,0,0,0,0,0,273,244,517,0,0,0,0,0,0,0,0,0,288,256,0,544,0,1,0,0,16,0,0,0,17,0,0,0
2018,9282,7,ESCUELA GUARDIAMARINA ERNESTO RIQUELME,1,1,0,13,131,13110,LA FLORIDA,136,CORDILLERA,1,0,24,17,41,0,143,97,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,114,0,281,2,8,0,0,0,0,0,0,10,0,0,0
2018,9283,5,ESCUELA BELLAVISTA,1,1,0,13,131,13110,LA FLORIDA,136,CORDILLERA,1,0,57,53,110,0,634,561,1195,0,0,0,0,0,0,76,76,152,0,0,0,0,0,0,0,0,0,767,690,0,1457,4,32,0,0,5,0,0,0,41,0,0,0
2018,9284,3,ESCUELA ELSA SANTIBANEZ,1,1,0,13,131,13110,LA FLORIDA,136,CORDILLERA,1,0,31,27,58,0,238,246,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,273,0,542,2,16,0,0,0,0,0,0,18,0,0,0
2018,9285,1,ESCUELA MARCELA PAZ,1,1,0,13,131,13110,LA FLORIDA,136,CORDILLERA,1,0,25,28,53,0,113,103,216,0,0,0,0,0,0,48,39,87,0,0,0,0,0,0,0,0,0,186,170,0,356,2,8,0,0,4,0,0,0,14,0,0,0
2018,9287,8,ESCUELA REPUBLICA DOMINICANA,1,1,0,13,131,13110,LA FLORIDA,136,CORDILLERA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,9288,6,LICEO NUEVO AMANECER,1,1,0,13,131,13110,LA FLORIDA,136,CORDILLERA,1,0,27,23,50,0,128,101,229,0,0,0,0,0,0,58,46,104,36,41,77,9,25,34,0,0,0,258,236,0,494,2,8,0,0,5,2,3,0,20,0,0,0
2018,9289,4,ESCUELA LAS ARAUCARIAS,1,1,0,13,131,13110,LA FLORIDA,136,CORDILLERA,1,0,23,20,43,0,150,105,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,125,0,298,2,8,0,0,0,0,0,0,10,0,0,0
2018,9290,8,ESCUELA SOTERO DEL RIO,1,1,0,13,131,13110,LA FLORIDA,136,CORDILLERA,1,0,22,14,36,0,138,117,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,131,0,291,2,8,0,0,0,0,0,0,10,0,0,0
2018,9291,6,ESCUELA AREAS VERDES,1,1,0,13,131,13110,LA FLORIDA,136,CORDILLERA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,9292,4,COMPLEJO EDUC. MUNICIPAL CARDEN.A.SAMORE,1,1,0,13,131,13110,LA FLORIDA,136,CORDILLERA,1,0,0,0,0,0,150,99,249,0,0,0,0,0,0,0,0,0,0,0,0,155,114,269,30,35,65,335,248,0,583,0,8,0,0,0,0,11,3,22,0,0,0
2018,9293,2,LICEO POLIVALENTE LOS ALMENDROS,1,1,0,13,131,13110,LA FLORIDA,136,CORDILLERA,1,0,19,12,31,0,88,71,159,0,0,0,0,0,0,63,57,120,0,0,0,0,0,0,0,0,0,170,140,0,310,2,8,0,0,4,0,0,0,14,0,0,0
2018,9294,0,LICEO ANDRES BELLO,1,1,0,13,131,13110,LA FLORIDA,136,CORDILLERA,1,0,13,8,21,0,109,89,198,0,0,0,0,0,0,68,58,126,0,0,0,0,0,0,0,0,0,190,155,0,345,2,8,0,0,4,0,0,0,14,0,0,0
2018,9295,9,ESCUELA JOSE ALVO ABVUAF,1,1,0,13,131,13110,LA FLORIDA,136,CORDILLERA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,9296,7,ESCUELA LAS LILAS,1,1,0,13,131,13110,LA FLORIDA,136,CORDILLERA,1,0,23,23,46,0,161,109,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,132,0,316,2,8,0,0,0,0,0,0,10,0,0,0
2018,9297,5,ESCUELA CATALUNA,1,1,0,13,131,13110,LA FLORIDA,136,CORDILLERA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,9298,3,LICEO INDIRA GANDHI,1,1,0,13,131,13110,LA FLORIDA,136,CORDILLERA,1,0,19,25,44,0,148,121,269,17,17,34,0,0,0,107,86,193,106,103,209,0,0,0,0,0,0,397,352,0,749,2,8,1,0,6,5,0,0,22,0,0,0
2018,9299,1,ESCUELA SANTA IRENE,1,1,0,13,131,13110,LA FLORIDA,136,CORDILLERA,1,0,33,37,70,0,240,209,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,246,0,519,2,16,0,0,0,0,0,0,18,0,0,0
2018,9302,5,ESCUELA LO CANAS,1,1,0,13,131,13110,LA FLORIDA,136,CORDILLERA,1,0,20,17,37,0,123,114,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,131,0,274,2,8,0,0,0,0,0,0,10,0,0,0
2018,9303,3,ESCUELA VILLAS UNIDAS,1,1,0,13,131,13110,LA FLORIDA,136,CORDILLERA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,9304,1,ESCUELA LOS CEREZOS,1,1,0,13,131,13110,LA FLORIDA,136,CORDILLERA,1,0,18,18,36,0,110,94,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,112,0,240,2,8,0,0,0,0,0,0,10,0,0,0
2018,9306,8,ESCUELA LOS QUILLAYES,1,1,0,13,131,13110,LA FLORIDA,136,CORDILLERA,1,0,0,0,0,0,52,39,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,39,0,91,0,6,0,0,0,0,0,0,6,0,0,0
2018,9307,6,ESCUELA  OSCAR CASTRO,1,1,0,13,131,13110,LA FLORIDA,136,CORDILLERA,1,0,16,13,29,0,122,103,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,116,0,254,0,8,0,0,0,0,0,0,8,1,0,1
2018,9308,4,ESCUELA PARTICULAR UNIDAD DIVINA,3,2,0,13,131,13110,LA FLORIDA,136,CORDILLERA,1,0,38,45,83,0,264,213,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,258,0,560,4,16,0,0,0,0,0,0,20,0,0,0
2018,9311,4,COLEGIO PARTICULAR ISLA WELLINGTON,3,2,0,13,131,13110,LA FLORIDA,136,CORDILLERA,1,0,8,8,16,0,100,71,171,0,0,0,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,114,82,0,196,0,8,0,1,0,0,0,0,9,1,0,1
2018,9312,2,CHILEAN EAGLES COLLEGE,3,2,0,13,131,13110,LA FLORIDA,136,CORDILLERA,1,0,53,77,130,0,486,557,1043,0,0,0,0,0,0,474,574,1048,0,0,0,0,0,0,0,0,0,1013,1208,0,2221,5,29,0,0,26,0,0,0,60,0,0,0
2018,9313,0,COLEGIO RAIMAPU,4,3,0,13,131,13110,LA FLORIDA,136,CORDILLERA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,9317,3,INSTITUTO LA SALLE,3,2,0,13,131,13110,LA FLORIDA,136,CORDILLERA,1,0,88,0,88,0,707,0,707,0,0,0,0,0,0,319,0,319,0,0,0,0,0,0,0,0,0,1114,0,0,1114,2,16,0,0,8,0,0,0,26,0,0,0
2018,9318,1,COLEGIO MAURICIO RUGENDAS,3,2,0,13,131,13110,LA FLORIDA,136,CORDILLERA,1,0,0,0,0,0,120,113,233,0,0,0,0,0,0,44,74,118,0,0,0,0,0,0,0,0,0,164,187,0,351,0,8,0,0,4,0,0,0,12,0,0,0
2018,9323,8,ESCUELA PARTICULAR ESPECIAL JEAN PIAGET,3,2,0,13,131,13110,LA FLORIDA,136,CORDILLERA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,9324,6,ESCUELA PARTICULAR MSR.DIEGO ROSALES,3,2,0,13,131,13110,LA FLORIDA,136,CORDILLERA,1,0,21,28,49,0,139,132,271,0,0,0,0,0,0,53,45,98,0,0,0,0,0,0,0,0,0,213,205,0,418,2,8,0,0,4,0,0,0,14,0,0,0
2018,9326,2,ESCUELA PARTICULAR PRESIDENTE LINCOLN,3,2,0,13,131,13110,LA FLORIDA,136,CORDILLERA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,9327,0,COLEGIO LA FLORIDA,3,2,0,13,131,13110,LA FLORIDA,136,CORDILLERA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,9328,9,COLEGIO POLIV. SAN SEBASTIAN DE LA FLORIDA,3,2,0,13,131,13110,LA FLORIDA,136,CORDILLERA,1,0,38,38,76,0,152,146,298,0,0,0,0,0,0,166,155,321,133,100,233,61,102,163,0,0,0,550,541,0,1091,4,8,0,0,8,6,8,0,34,0,0,0
2018,9330,0,COLEGIO ALAIN DE LA FLORIDA,3,2,0,13,131,13110,LA FLORIDA,136,CORDILLERA,1,0,0,0,0,0,21,19,40,79,54,133,0,0,0,131,111,242,392,353,745,0,0,0,0,0,0,623,537,0,1160,0,2,4,0,8,22,0,0,36,0,0,0
2018,9331,9,COLEGIO PARTICULAR THE GARDEN SCHOOL,3,2,0,13,131,13110,LA FLORIDA,136,CORDILLERA,1,0,142,140,282,0,741,703,1444,0,0,0,0,0,0,358,376,734,0,0,0,0,0,0,0,0,0,1241,1219,0,2460,9,41,0,0,18,0,0,0,68,0,0,0
2018,9332,7,COLEGIO SANTA PATRICIA DE LA FLORIDA,3,2,0,13,131,13110,LA FLORIDA,136,CORDILLERA,1,0,27,43,70,0,164,218,382,0,0,0,0,0,0,89,92,181,0,0,0,16,18,34,0,0,0,296,371,0,667,2,9,0,0,6,0,2,0,19,0,0,0
2018,9333,5,ESCUELA BÁSICA N°993 ANTONIO BORQUEZ SOLAR,3,2,0,13,131,13110,LA FLORIDA,136,CORDILLERA,1,0,21,21,42,0,129,136,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,157,0,307,1,8,0,0,0,0,0,0,9,0,0,0
2018,9334,3,COLEGIO PORTALES,3,2,0,13,131,13110,LA FLORIDA,136,CORDILLERA,1,0,26,31,57,0,288,270,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,301,0,615,2,16,0,0,0,0,0,0,18,0,0,0
2018,9335,1,ESCUELA PARTICULAR LOS COPIHUES,3,2,0,13,131,13110,LA FLORIDA,136,CORDILLERA,1,0,6,5,11,0,89,101,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,106,0,201,1,8,0,0,0,0,0,0,9,0,0,0
2018,9337,8,ESCUELA PARTICULAR LORD TOMAS COCHRANE,3,2,0,13,131,13110,LA FLORIDA,136,CORDILLERA,1,0,0,0,0,0,137,107,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,107,0,244,0,8,0,0,0,0,0,0,8,0,0,0
2018,9338,6,COLEGIO BERTRAND RUSSEL,3,2,0,13,131,13110,LA FLORIDA,136,CORDILLERA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,9339,4,ESCUELA Y COLEGIO POLITECNICO LOS HEROES,3,2,0,13,131,13110,LA FLORIDA,136,CORDILLERA,1,0,4,5,9,0,38,50,88,0,0,0,0,0,0,19,12,31,0,0,0,0,0,0,0,0,0,61,67,0,128,2,4,0,0,2,0,0,0,8,0,1,1
2018,9340,8,COLEGIO SANTA MARIA,3,2,0,13,131,13110,LA FLORIDA,136,CORDILLERA,1,0,89,118,207,0,566,629,1195,0,0,0,0,0,0,250,371,621,0,0,0,0,0,0,0,0,0,905,1118,0,2023,8,37,0,0,18,0,0,0,63,0,0,0
2018,9341,6,ESCUELA PART. JOHN PAUL SCHOOL,3,2,0,13,131,13110,LA FLORIDA,136,CORDILLERA,1,0,25,30,55,0,218,144,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,174,0,417,0,12,0,0,0,0,0,0,12,2,0,2
2018,9342,4,ESCUELA PARTICULAR LAURA ELGUETA,3,2,0,13,131,13110,LA FLORIDA,136,CORDILLERA,1,0,0,0,0,0,198,188,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,188,0,386,0,14,0,0,0,0,0,0,14,0,0,0
2018,9343,2,ESCUELA ESPECIAL BELLO HORIZONTE,3,2,0,13,131,13110,LA FLORIDA,136,CORDILLERA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,9344,0,ESCUELA BASICA ALEMAN LAS PERDICES,3,2,0,13,131,13110,LA FLORIDA,136,CORDILLERA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,9345,9,ESCUELA PARTICULAR LOS CASTANOS,3,2,0,13,131,13110,LA FLORIDA,136,CORDILLERA,1,0,1,5,6,0,50,27,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,32,0,83,2,8,0,0,0,0,0,0,10,0,0,0
2018,9347,5,CENTRO EDUCACIONAL LA FLORIDA,3,2,0,13,131,13110,LA FLORIDA,136,CORDILLERA,1,0,18,27,45,0,266,299,565,0,0,0,0,0,0,223,310,533,0,0,0,59,69,128,0,0,0,566,705,0,1271,1,16,0,0,16,0,4,0,37,0,0,0
2018,9348,3,ESCUELA PARTICULAR ESPECIAL NUEVO RUMBO,3,2,0,13,131,13110,LA FLORIDA,136,CORDILLERA,1,0,0,0,0,0,0,0,0,0,0,0,66,44,110,0,0,0,0,0,0,0,0,0,0,0,0,66,44,0,110,0,0,0,10,0,0,0,0,10,0,0,0
2018,9349,1,ESCUELA PARTICULAR EL SANTO ROSARIO,3,2,0,13,131,13110,LA FLORIDA,136,CORDILLERA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,9350,5,ESCUELA PARTICULAR LA ESTRELLA,3,2,0,13,131,13110,LA FLORIDA,136,CORDILLERA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,9351,3,ESCUELA COLEGIO LAANTARO,3,2,0,13,131,13110,LA FLORIDA,136,CORDILLERA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,9355,6,ESCUELA PARTICULAR MANUEL BULNES,3,2,0,13,131,13110,LA FLORIDA,136,CORDILLERA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,9356,4,COLEGIO PARTICULAR SAN FRANCISCO DE ASIS,3,2,0,13,131,13110,LA FLORIDA,136,CORDILLERA,1,0,101,115,216,0,452,478,930,0,0,0,0,0,0,237,264,501,0,0,0,0,0,0,0,0,0,790,857,0,1647,6,24,0,0,12,0,0,0,42,0,0,0
2018,9357,2,ESCUELA BAS. Y ESPECIAL ANDRES REY,3,2,0,13,131,13110,LA FLORIDA,136,CORDILLERA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,9358,0,ESC. PART. SAINT GERMAINE SCHOOL,3,2,0,13,131,13110,LA FLORIDA,136,CORDILLERA,1,0,27,30,57,0,137,126,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,156,0,320,4,8,0,0,0,0,0,0,12,0,0,0
2018,9360,2,COLEGIO LITTLE COLLEGE,4,3,0,13,131,13110,LA FLORIDA,136,CORDILLERA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,9362,9,COLEGIO PARTICULAR LA CONCEPCION,3,2,0,13,131,13110,LA FLORIDA,136,CORDILLERA,1,0,51,44,95,0,267,333,600,0,0,0,0,0,0,123,145,268,0,0,0,0,0,0,0,0,0,441,522,0,963,4,16,0,0,8,0,0,0,28,0,0,0
2018,9363,7,ESC. PART. RAFAEL SOTOMAYOR B.,3,2,0,13,131,13110,LA FLORIDA,136,CORDILLERA,1,0,15,11,26,0,126,91,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,102,0,243,0,8,0,0,0,0,0,0,8,2,0,2
2018,9366,1,ESCUELA BASICA PARTICULAR PAICAVI  NUM 1,3,2,0,13,131,13110,LA FLORIDA,136,CORDILLERA,1,0,36,41,77,0,318,264,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,305,0,659,2,16,0,0,0,0,0,0,18,0,0,0
2018,9368,8,ESCUELA PARTICULAR PAPA JUAN PABLO II,3,2,0,13,131,13110,LA FLORIDA,136,CORDILLERA,1,0,22,18,40,0,83,83,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,101,0,206,2,8,0,0,0,0,0,0,10,0,0,0
2018,9369,6,ESCUELA PARTICULAR ROSARIO CONCHA,3,2,0,13,131,13110,LA FLORIDA,136,CORDILLERA,1,0,50,40,90,0,348,370,718,0,0,0,0,0,0,78,104,182,0,0,0,0,0,0,0,0,0,476,514,0,990,2,16,0,0,4,0,0,0,22,0,0,0
2018,9372,6,COLEGIO LICARAYEN,3,2,0,13,131,13110,LA FLORIDA,136,CORDILLERA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,9373,4,BERNADETTE COLLEGE,3,2,0,13,131,13110,LA FLORIDA,136,CORDILLERA,1,0,47,51,98,0,249,249,498,0,0,0,0,0,0,93,121,214,0,0,0,0,0,0,0,0,0,389,421,0,810,4,16,0,0,8,0,0,0,28,0,0,0
2018,9375,0,CENTRO EDUCACIONAL LONDON,3,2,0,13,131,13110,LA FLORIDA,136,CORDILLERA,1,0,0,0,0,0,114,100,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,100,0,214,0,6,0,0,0,0,0,0,6,0,0,0
